row_id,case_class,band_id,band_flag,t_hot_degC,t_cold_degC,delta_T_K,interface,metric,material_scenario,value,unit,value_kind,margin_reference_id,margin_reference_value,margin_consumption_ratio,margin_impact,authority_level,notes
WP8-0033,HOT_TO_COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,95,M3R_B601_JOINT,preload_drift_N,BOLT_CRES304__MEMBER_AL6061,609.626552565,N,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0034,HOT,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,51,M3R_B601_JOINT,preload_drift_N,BOLT_CRES304__MEMBER_AL6061,327.273201903,N,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0035,COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,-54,M3R_B601_JOINT,preload_drift_N,BOLT_CRES304__MEMBER_AL6061,-346.524566721,N,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0036,HOT_TO_COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,105,M3R_B601_JOINT,preload_drift_N,BOLT_CRES304__MEMBER_AL6061,673.797768625,N,ANALYTIC_DERIVED_BOLT_CTE_ASSUMPTION_MEMBER_CTE_CANDIDATE,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0037,HOT,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,25,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,25.4647682776,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0038,COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,-25,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,-25.4647682776,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0039,HOT_TO_COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,50,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,50.9295365552,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0040,HOT,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,30,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,30.5577219331,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0041,COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,-30,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,-30.5577219331,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0042,HOT_TO_COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,60,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,61.1154438662,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0043,HOT,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,35,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,35.6506755886,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0044,COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,-35,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,-35.6506755886,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0045,HOT_TO_COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,70,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,71.3013511772,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0046,HOT,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,40,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,40.7436292441,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0047,COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,-40,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,-40.7436292441,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0048,HOT_TO_COLD,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,80,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,81.4872584883,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0049,HOT,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,46,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,46.8551736307,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0050,COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,-49,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,-49.9109458241,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0051,HOT_TO_COLD,MIL_STD_1540_REFERENCE_PROTOQUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,66.0,-29.0,95,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,96.7661194548,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0052,HOT,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,51,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,51.9481272863,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0053,COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,-54,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,-55.0038994796,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0054,HOT_TO_COLD,MIL_STD_1540_REFERENCE_QUALIFICATION_TEST,ASSUMPTION_REFERENCE_BAND_MIL_STD_1540_BEYOND_GEVS,71.0,-34.0,105,M3R_B601_JOINT,preload_drift_N,BOLT_PARAMETRIC_UNIT_MISMATCH_1E6_PER_K,106.952026766,N,ANALYTIC_DERIVED_NORMALIZED_PER_UNIT_CTE_MISMATCH_FULLY_PARAMETRIC,,,,NOT_ASSESSABLE_PRELOAD_AUTHORITY_PENDING_WP4_SIBLING,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. Proof-load context: A286 min-proof reference 5750.0 N (public distributor x derived stress area); initial preload authority = WP4 TORQUE_PRELOAD_SCHEDULE_V1 (PENDING_SIBLING_HASH)."
WP8-0055,HOT,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,25,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0056,COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,-25,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,-0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0057,HOT_TO_COLD,GEVS_TYP_MAX_PREDICTED_FLIGHT,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,45.0,-5.0,50,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0058,HOT,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,30,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0059,COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,-30,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,-0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0060,HOT_TO_COLD,GEVS_TYP_OPERATIONAL,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,50.0,-10.0,60,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0061,HOT,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,35,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0062,COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,-35,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,-0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,-0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0063,HOT_TO_COLD,GEVS_TYP_ACCEPTANCE_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,55.0,-15.0,70,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Hot-to-cold end-state excursion (T_hot-T_cold); linear model makes the swing reference-temperature independent. Constant-CTE analytic model; cold side extrapolates Al CTE candidates below their 20-100 degC source interval and uses null-interval Ti/fastener values -- ASSUMPTION, not environment authority. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
WP8-0064,HOT,GEVS_TYP_PROTOFLIGHT_TEST,ASSUMPTION_CANDIDATE_BAND_GEVS_TYPICAL,60.0,-20.0,40,M3R_B601_JOINT,pattern_radial_drift_mm,BASE_AL6061_ASSUMPTION,0,mm,ANALYTIC_DERIVED_EQUAL_CTE_COMPUTED_ZERO_NOT_ZERO_FILL,M6_WP3_B601_M4_PATTERN_WC_MIN_RADIAL_CLEARANCE_CANDIDATE_MM,0.101015357,0,LOW_CONSUMES_LT_10PCT_OF_M6_WP3_WC_CANDIDATE,ANALYTIC_DESIGN_ASSUMPTION_LEVEL,"Constant-CTE analytic model inside/near source interval; candidate CTEs, not allowables. B601 base material unidentified -- integration action for WP9 ICD_V3_DRAFT."
