domain,item,current_status,verdict,authority_path,json_key_or_row_locator,sha256,last_verified,what_it_proves,what_it_does_not_prove,open_blocker,blocker_owner,internally_closable,external_input_required,competition_relevance,claim_ceiling,next_minimum_action
memory,claim锚点2：多门失效闭合可行域,VERIFIED,MACHINE_PROVEN_WITHIN_FROZEN_BUDGET,10_research/framework_convergence/claim_evidence_matrix.csv,C13 行（sim_10：9002 物理点、SIM10_GATES_PASS、6323 wheels-only/1858 rate/730 thruster/91 resource）,7d296e7a243700895916fbccb00ffa7d7c26f22a3a64f073eb20dd154ad5a0f1,2026-08-27,冻结执行机构档与任务时限下四门 fail-closed 可行域成立（查新裁决 §3 绿线第1/2条锚定 sim_10/sim_08）,真实硬件可行域、柔性结论、飞行认证（C13 limitation：执行机构档与 3600s 为 PROVISIONAL）,执行机构实测参数,硬件组,no,yes（执行器/夹爪实测）,核心绿线 claim,冻结预算下可行域+infeasibility 判据,矩阵重冻结时回绑 sim_10 gate 哈希
memory,claim锚点3：局部冲量改善可恶化全局角动量/资源（sim_12 反例）,VERIFIED,MACHINE_PROVEN_J_H_TRADEOFF,30_simulation/sim_12_strategy_feasibility/results/sim_12_gate_check.json,gates.GS3_claim_audit.allowed[1]（B_anchor S2 impulse 0.194 vs S1 0.338 N·s while H increases）+ forbidden[0]（momentum shaping always improves capture 禁写）,a416c13481119bbdc61764d518a1abebc159a78bbd78fac132803069713dacd8,2026-08-27,"J−43%/H+24% 权衡与""|ΔH_vec|≠|H| 标量变化不得混用""的机器审计",动量整形总有利（已列入 forbidden）,无,—,yes,no,核心绿线 claim（差异层叙事）,单指标改善不构成任务可行,引用 GS3 原文措辞
memory,claim锚点4：候选—物理评价—SAFE—传统控制分层,LIMITED,ARCHITECTURE_FROZEN__L4_PLANNING_ONLY,10_research/on_orbit_assembly/dual_mission_literature_synthesis.md,§2 合法执行链（L4候选→L0/L3物理求值→L1安全授权→L2实时控制）+ §5.4（EXECUTE/MODIFY/ABORT 均为离线解释标签，execution_authority=false）,88118670c35d2f9939f02cde283978ccf6bc96ca77a2810330d170cc01bb662f,2026-08-27,分层执行链冻结；SAFE-00 47/47 fail-closed（framework C17：unknown_allow=0、bypass_success=0）,L4 具身层已实现（实际 PLANNING LAYER ONLY）；SAFE PASS=执行授权（next_stage_authorized=false）,SAFE-00 LOOP-6 独立复审未做,PI,yes,no,核心叙事架构,架构层 claim；实现层仅限离线 DT2,矩阵重冻结时保留 next_stage_authorized=false
memory,claim锚点5：负结果与 UNKNOWN 的机器可审计治理,VERIFIED,GOVERNANCE_CHAIN_VERIFIED,10_research/contribution_map/paper1_contribution_map.md,C4 段（L48-59：覆盖/科学/认证/授权分离；e15 REPEAT；SAFE next_stage_authorized=false）+ framework 矩阵 C10/C11/C18/C20 行,3453adfe30e7e27b067154b54053c00dca2844048f8641fa15731f24d735ca66,2026-08-27,fail-closed 证据链与负结果保留链完整可引,该治理本身的学术新颖性已通过系统检索（C4 remaining_gap 自声明需验证）,学术新颖性定位与独立审查,PI,yes,no,方法学叙事 claim,证据治理贡献候选级,查新红线并入后重冻结
memory,momentum prebias=S3a 护栏,VERIFIED,GUARDRAIL_FROZEN,01_project/competition/文献查新裁决_claim边界_20260823.md,§2 表 row1（末列）+ AGENTS.md L44（文献查新护栏节）,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,"momentum prebias=sim_12 S3a 候选策略（C1 Dimitrov 2004 祖先线，Wang 2026 推进到实验）；禁止包装成""新抓捕方法""",S3a 本身非法（它是合法候选策略类与绿线锚点）,无,—,yes,no,claim 边界护栏,候选策略类+定量问题（8% 预置换多少边界改善）,材料审校红线词表收录
memory,唯一科学主问题表述A：面向抓取后可稳定性的预见式具身抓取,LIMITED,FORMULATION_COEXISTS_NOT_CONVERGED,AGENTS.md,L4（定位段）,3d2269562678641108bcf68b8cda2a4e8359039b44c6d76cc0b668cde71abe84,2026-08-27,AGENTS.md 现行主线表述,"与 0720 总览""物理约束空间具身任务智能""表述已收敛为唯一版本",三版本主问题表述并存未收敛,Owner,yes,no,高：比赛叙事 spine 用词,主线叙事级表述,Owner 选定唯一主问题表述并冻结
memory,唯一科学主问题表述B：物理约束空间具身任务智能（捕获任务智能→装配闭环）,VERIFIED,FORMULATION_CURRENT_AS_OF_0720,01_project/competition/项目现状总览_20260720.md,L3-4,184cacb060fc23319a835f5a27c19ef97c9a145941b6c5b5f9dbb7372fc5e5fc,2026-08-27,07-20 起主线已升级为物理约束具身任务智能,装配闭环已获授权或已实现（实际 PLANNED_NOT_AUTHORIZED）,与表述A/B战略裁决标题并存,Owner,yes,no,高,主线叙事级表述,同上行，统一收敛
memory,标题词证据评估：具身智能,LIMITED,TITLE_WORD_UNSUPPORTED_AS_MAIN_CLAIM,PROJECT_CURRENT_STATUS.md,EMBODIED_AI 行（PLANNING LAYER ONLY；VLA=PROTOCOL_DRAFT；Physics Tool=DRAFT_NOT_IMPLEMENTED）+ framework 矩阵 C23/C24 行（NOT_EVALUATED）,cce6517b4cd5ea017281b2d5a0b4c14711458c64af278f3b17cb339e002ada3d,2026-08-27,具身智能层仅有规划/合同草案，无实现无评估；Ma 2026 红线禁用作一号贡献,"""具身智能""可作主标题贡献词",证据不足,—,yes,no,高,展示叙事/future work 级,标题收缩去除具身智能主语
memory,标题词证据评估：在轨装配,PLANNED,TITLE_WORD_FUTURE_EXTENSION_ONLY,10_research/research_state_v4.md,L14-16（Wave A 在 HAG-A 前 PLANNED_NOT_AUTHORIZED）+ framework 矩阵 C26-C29 行（全 NOT_EVALUATED）,1bd051d8636814ffd553831a93fd360fd16177bb339bd1adab2ac58447a1d85c,2026-08-27,装配线全部停留在规划/阻塞态；ASM-01/02 未实施,"""在轨装配""进比赛主叙事或标题",RF-1/2/3、HAG-A、目标侧 FFR/AG4、W1-R12/R13,PI+Owner,no,yes（接口实测+人工批准）,高,future extension/路线图级,主叙事剔除装配，仅保留路线图
memory,标题词证据评估：数字孪生,LIMITED,TITLE_WORD_ONLY_OFFLINE_DT2_REPLAY,10_research/framework_convergence/claim_evidence_matrix.csv,C21 行（DT2_SCOPE_LIMITED_OFFLINE_REPLAY；回放早于 sim10-12/SAFE/CTRL/ASM 当前状态）+ contribution_map F1/F2 行（F2 BLOCKED）,7d296e7a243700895916fbccb00ffa7d7c26f22a3a64f073eb20dd154ad5a0f1,2026-08-27,仅 DT0/DT1+旧 campaign 局部 DT2 离线回放存在；无实时孪生/DT3/DT4,"""数字孪生""（实时/同步语义）入标题",统一回放链未建,PI,yes,no,中,确定性离线 DT2 证据回放,材料中只写离线回放并注明 command_emitted=false
memory,标题词证据评估：自主抓取,LIMITED,TITLE_WORD_UNSUPPORTED_AS_MAIN_CLAIM,10_research/framework_convergence/claim_evidence_matrix.csv,C25 行（H0_H3_NOT_STARTED）+ PROJECT_ONBOARDING_PACKAGE/01_PROJECT_OVERVIEW.md §2 L-3（感知 PLANNED）,7d296e7a243700895916fbccb00ffa7d7c26f22a3a64f073eb20dd154ad5a0f1,2026-08-27,"无感知闭环、无硬件闭环；""自主抓取""整体声称无证据","""自主抓取""作提交标题/主贡献",感知与 H0-H3 未开始,硬件组,no,yes（硬件实测）,高,"决策层""物理约束抓捕策略选择""可写",标题改用决策层措辞
memory,检索截止纪律,VERIFIED,CUTOFF_DISCIPLINE_DECLARED,01_project/competition/sim12_literature_closure.md,"§G（E 节存在性结论维持；检索截止 2026-07-18；08-23 补检索后结论不变）+ 文首覆盖度声明（十轮检索 14 篇，""本次检索范围内未见""级）",67ea28a65be42cbc177944c7638e72f142e2745ab9e026c12669ff853d99b845,2026-08-27,"存在性结论为""检索范围内未见""级且带截止与范围声明；缺口审计 §6 第3项（2 名独立核查）仍未闭环",穷尽证明,独立核查 2 名未落实,PI,yes,no,叙事合规,未见=检索范围内未见,09-01 前落实独立核查或删除绝对化措辞
memory,比赛主叙事脊柱,VERIFIED,SPINE_CAPTURE_TO_SAFE_OFFLINE,01_project/competition/项目现状总览_20260720.md,§四（AR7 仲裁：已闭合链 捕获→可行域→策略→安全门 为主线；装配线做到哪展示到哪；8 月中材料冻结不依赖 Wave A；尚无覆盖 sim10/11/12+SAFE/CTRL/ASM 的统一回放链）,184cacb060fc23319a835f5a27c19ef97c9a145941b6c5b5f9dbb7372fc5e5fc,2026-08-27,唯一比赛叙事脊柱=捕获→可行域→策略→SAFE 离线链,统一回放链存在；装配进主线,统一回放链未建,PI,yes,no,核心叙事,离线脊柱级,09-01 材料沿用该脊柱
memory,比赛演示 Gate 17/17,VERIFIED,COMPETITION_DEMO_READY_OFFLINE_ONLY,10_research/competition_convergence/competition_gate_check.json,checks_passed=17、checks_total=17、final_verdict=COMPETITION_DEMO_READY（asm00_external_verdict=ASM00_BLOCKED_BY_MISSING_PARAMETERS 同 JSON 内并置）,8b3cdbdaa09e9048262888f596bacc5a7ec543af55542256e8bce66de15a6200,2026-08-27,离线 DT2 演示链就绪且与装配线解耦,实时/硬件/装配就绪；synthesis §8.4 明确 command_emitted=false、H0/H1/H2 未开始,无 lane 内任务（任何变更自动降级 REPEAT/BLOCKED）,—,yes,no,核心叙事锚,离线回放就绪级,引用时并置 command_emitted=false
memory,管理默认状态 vs 最新裁决一致性,VERIFIED,DEFAULT_STATES_CONSISTENT_NO_LATER_OVERRIDE,01_project/competition/R2动力学与控制工程闭环阶段裁决_20260827.md,§1 总裁决块（mechanical/dynamics/control/SAFE/Sim13 全 HOLD；M01 NOT EXECUTED；next_stage_authorized=false；release_credit=false）,3eed50dd728ea55ce40cd4a2e46d4343d1f17a4c532baca4c469c8b406c08dce,2026-08-27,MECHANICAL_MAIN_BODY=FROZEN/ACTIVE=ROUTE_C_ONLY/FORMAL release 双 HOLD/RL-VLA DEFER/HIL DEFER/装配 future-only 与 08-27 裁决一致；无更晚 Owner 覆盖,任何 release credit 或下一阶段授权,无,—,yes,no,高,状态板引用,综合裁决直接采用
memory,红线1：Wang 2026 momentum feedforward compensation（AA 245:1035-1054）,LIMITED,REDLINE_BASELINE_ONLY,01_project/competition/文献查新裁决_claim边界_20260823.md,§1 表 row1 + §2 表 row1,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,DOI 题录核验通过；该方向禁作核心创新，S3a 定位不变（候选策略类）,地面实验数字 50次/96%/94% 已核验（裁决原文：未核验，引用前必须读原文）,阅读卡未建（须 09-01 前完成）,PI,yes,no,叙事红线：related work 划线依据,baseline/工具层引用,精读原文并建阅读卡
memory,红线2：Lu 2026 一体化框架（AST 177:112197）,LIMITED,REDLINE_NO_FIRST_FRAMEWORK_CLAIM,01_project/competition/文献查新裁决_claim边界_20260823.md,§1 表 row2 + §2 表 row2 + §4.2,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,"DOI 题录核验通过；""首次结构-接触-任务一体化框架""类声称禁用；Paper 1 须坚持 feasibility/decision paper",摘要级方法描述（cone complementarity、多时间尺度积分）已核验,精读+引言对位未完成,PI,yes,no,叙事红线,禁作框架新颖性声称,精读引言/框架图/结论
memory,红线3：Ma 2026 多模态视觉+RL 自主抓取（Sci Rep，OA）,VERIFIED,REDLINE_FULLTEXT_READ,01_project/competition/文献查新裁决_claim边界_20260823.md,§1 表 row3（全文页已读，perception-informed RL-ISC，纯仿真）+ §2 表 row3,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,视觉+RL+非合作抓取被钉在控制层且 simulation-only；禁用为具身智能论文一号贡献,无（全文已读）,无,—,yes,no,叙事红线,决策层差异（physics verifier+fail-closed）才是合法差异,OA 全文阅读卡入库
memory,红线4：Cai 2026 data-driven robust MPC post-capture,LIMITED,REDLINE_ABSTRACT_ONLY,01_project/competition/文献查新裁决_claim边界_20260823.md,§1 表 row4 + §2 表 row4 + §4.3（Cai 组 2023 起系统性占位）,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,post-capture 控制层不独立成 novelty；该方向整体放弃作创新,全文细节（订阅制无全文，引用以摘要为限）,无全文访问,—,no,yes（订阅全文，可选）,叙事红线,转 pre-capture feasibility constraint 表述,引用限摘要级
memory,红线5：Mao 2026 Koopman/model-free FFSR 控制（FITEE 27(7)）,VERIFIED,REDLINE_TOOL_LAYER,01_project/competition/文献查新裁决_claim边界_20260823.md,§1 表 row5 + §2 表 row5,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,DOI 题录核验通过；控制层实现工具/比较基线，不作主创新,全文方法细节,无,—,yes,no,叙事红线,工具层/baseline,题录入库
memory,红线6：RL detumbling under inertia uncertainties（AA 246:734-744）,VERIFIED,REDLINE_CROSSREF_VERIFIED,01_project/competition/文献查新裁决_claim边界_20260823.md,§1 表 row6 + §5.2（Crossref 确认 2026-08-23）,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,题录核验通过；未知惯量自适应/学习消旋不作核心 novelty,全文内容,无,—,yes,no,叙事红线,不作核心 novelty,题录入库
memory,继承包质量数字尾数差异,LIMITED,TRANSCRIPTION_DISCREPANCY_FLAGGED,PROJECT_ONBOARDING_PACKAGE/01_PROJECT_OVERVIEW.md,"L57 ""质量 4.6955559493429862 kg"" vs PROJECT_MODEL_TRUTH_HIERARCHY.yaml L25 ""mass 4.695555949342986 kg""（末位多一个 2）",a373f13a9d47a433f0b670140cde4aab621a70e07d5207e36890a70df5cf9f28,2026-08-27,叙事层存在转录差异；L0 权威（accepted URDF/层级文件）值为 4.695555949342986,URDF 本体有冲突（本域未读 URDF，机械域裁定）,继承包数字未回改,Owner,yes,no,低,以 L0 层级文件为准,赛后回改继承包
memory,绿线五项（主推方向）,VERIFIED,GREENLINE_WITHIN_SEARCH_SCOPE,01_project/competition/文献查新裁决_claim边界_20260823.md,§3 表（F_i/∂F_i；pre-capture→post-capture infeasibility 判据；SAFE/UNKNOWN/UNSAFE fail-closed；binding-gate selector；embodied candidate+physics veto）,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,本轮（08-23 补检索）未见直接覆盖，五项均有机器证据锚点,穷尽性证明；08-23 之后文献,检索截止后未再查新,PI,yes,no,核心叙事绿线,检索范围内未见（须附截止日期与范围）,引用附 2026-07-18 截止+08-23 补检声明
memory,论文 claim 矩阵（40_evidence CL01-CL18）,PENDING_REVIEW,LEDGER_STALE_PRE_0823,40_evidence/tables/paper_claim_evidence_matrix.csv,CL01-CL18 全表（CL08 UNSUPPORTED 禁止入论文；CL15/CL17 FUTURE_WORK）,d7ba7f9c73138b9a99abcc7c326bee1c9c6d9a22c49608c38afc36505e47a1d4,2026-08-27,逐 claim 的 confidence/required_qualifier 已登记,同上（mtime 2026-08-04，先于查新裁决）,未按查新裁决更新,PI,yes,no,中,同上,同上
memory,项目总标题（20260717 战略裁决 §2.3）：面向非合作航天器在轨服务的动力学约束具身任务决策与刚柔耦合捕获方法,SUPERSEDED,TITLE_SUPERSEDED_BY_CLAIM_CONTRACTION,01_project/competition/研究战略裁决_第二收敛点_20260717.md,§2.3（L75-77）,ced773571d74141323546090b1594b5bd7135090a583a8fa725f65005a2201d0,2026-08-27,"战略层曾定该总标题（含""具身任务决策""）",可作 2026-09-01 提交标题：与 08-23 查新红线（具身/一体化措辞禁用）存在冲突风险；该文自身声明日历已过期（文首 ⚠ 注）,标题未按查新护栏收缩,Owner,yes,no,高,战略 lineage 级，禁作提交标题,以收缩后候选标题替代并 Owner 签发
memory,默认候选标题核验：面向翻滚非合作目标的自由漂浮空间服务航天器：基于 Binding-Gate 的物理约束抓捕策略选择与失效闭合安全验证,UNKNOWN,TITLE_NOT_IN_REPO__CONSISTENT_WITH_FROZEN_SPINE,（全仓 grep 零命中；对照 10_research/contribution_map/paper1_contribution_map.md L5 与 01_project/competition/文献查新裁决_claim边界_20260823.md §2/§3）,grep pattern=面向翻滚非合作目标的自由漂浮空间服务航天器 → 0 hits,3be39f02c15ab7783d48e3cdcf58a5d2dd17a461725cf18a2c7048f8d7db3088,2026-08-27,该候选标题未出现在任何现行文档；其措辞与 Paper 1 冻结 EN 题、查新绿线（feasibility/binding-gate/fail-closed）一致且避开了红线词,已获 Owner 冻结为比赛标题,标题未冻结,Owner,yes,no,高：决定 09-01 材料首页措辞,候选级,Owner 签发标题冻结
route_c,MPI_01_04_ELECTRICAL_INPUTS,HOLD,NOT_CLOSED_BY_THIS_REGISTRY (MPI-01/02 needed_from owner_electrical_authority; MPI-03/04 candidates only),20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,mpi_mapping.by_mpi,1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,电气/连接器输入(载荷图/协议EMC/导体图/确切件号)未闭合如实登记,-,Owner电气权威输入,Owner,no,yes,低,未闭合,Owner输入
route_c,P01 D_max_geometry_mm,PROVISIONAL,value 12.0 mm; DESIGN_CANDIDATE; confidence MEDIUM,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P01]; gate per_quantity_check P01 value_present=true,1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,导向通道净截面12x12 mm容纳束径上限有设计候选值,"非实测安装OD(安装OD估计9.0[8,10] PROVISIONAL_DERIVED LOW)",供应商确认,供应商,no,yes,低,DESIGN_CANDIDATE,C6供应商确认
route_c,P02 R_path_min_mm,PROVISIONAL,value 50.0 mm; DESIGN_CANDIDATE; confidence MEDIUM,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P02],1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,路径最小弯曲半径50 mm有供应商目录下界支撑(Gore 45/Axon 25静态/5xd),非供应商动态评级,弯折等级供应商确认,供应商,no,yes,低,DESIGN_CANDIDATE,供应商RFI闭环
route_c,P03 deltaL_mm,PROVISIONAL,value 543.946 mm (40.78%); PROVISIONAL_DERIVED; confidence MEDIUM,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P03]; take_up_budget_mm margin_total_mm=543.946,1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,CAD精确收放裕度+543.946 mm(容量1877.766-需求1333.82),热胀未计入(C4/C5声明项),热膨胀贡献,内部分析,yes,no,低,PROVISIONAL_DERIVED,C4/C5热分析
route_c,P04 carrier_travel_mm,PROVISIONAL,value 110.0 mm; DESIGN_CANDIDATE; confidence MEDIUM,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P04],1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,J3滑车行程110 mm带硬限位±55有推导与igus E2.10选型,TVAC适用性未建立(C6),空间环境适用性,供应商,no,yes,低,DESIGN_CANDIDATE,C6确认
route_c,P05 manufacturing_coordinates_mm,PROVISIONAL,station table HN-00..HN-04 defined on NEW derived brackets; DESIGN_CANDIDATE; confidence MEDIUM,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P05].station_table,1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,五个Route-C接口站坐标在新派生支架上受控定义(不改B601 donor壳体),安装公差±0.5 mm为设计分配非实测,实物测量,外部计量,no,yes,低,DESIGN_CANDIDATE,实物计量
route_c,P06 minimum_dynamic_bend_radius_mm,PROVISIONAL,value 50.0 mm; DESIGN_CANDIDATE; confidence LOW (dynamic-class evidence gap declared),20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P06],1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,动态弯折下限50 mm为保守设计分配(双依据:目录45 mm与5xd),无确切构造的动态级弯折评级；量化动态弯折寿命未发布,供应商动态弯折试验,供应商,no,yes,低,DESIGN_CANDIDATE LOW,供应商试验
route_c,P07 max_axial_extension_mm,PROVISIONAL,value 1333.8 mm; PROVISIONAL_DERIVED; confidence MEDIUM,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P07],1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,全关节域轴向补偿需求1333.8 mm由URDF限位几何推导,热膨胀未计入,热膨胀,内部分析,yes,no,低,PROVISIONAL_DERIVED,C4/C5
route_c,P08 torsional_compliance,LIMITED,"value null; bounded allocation [0,10] deg/m DESIGN_CANDIDATE LOW; restoring-moment curve UNKNOWN (C5 hold, not zero-filled)",20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,"physical_capability_registry[P08] (value: null, bounded_range [0.0,10.0]); gate note P08 bounded allocation",1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,单位(deg/m)受控分配≤10 deg/m；扭转恢复力矩曲线保持UNKNOWN未零填,恢复力矩物理量缺失；deg/m分配≠N*m曲线,供应商扭转恢复力矩测试,供应商,no,yes,中,分配值only；物理量UNKNOWN,C5供应商测试
route_c,P09 linear_density_g_per_m,PROVISIONAL,"value 65.0 [56.5,72.5] g/m; PROVISIONAL_DERIVED; confidence LOW",20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P09],1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,安装线密度65 g/m(含+15%护套/绑扎工程裕量，范围声明),组件不确定度NOT_PUBLISHED保留；非实测,实物称重,外部计量,no,yes,低,PROVISIONAL_DERIVED LOW,实物称重
route_c,P10 guide_friction_candidate,PROVISIONAL,"value null; bounded_range [0.06,0.20] BOUNDED_DATASHEET_RANGE (iglidur J/J260 vs steel dry); confidence MEDIUM; TVAC hold",20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P10],1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,首个受控导向摩擦材料对候选(数据表区间0.06-0.20),候选非选定；磨耗/碎屑与TVAC为C6 hold,磨耗与空间环境证据,供应商,no,yes,低,BOUNDED_DATASHEET_RANGE,C6
route_c,P11 guide_curvature_mm,PROVISIONAL,"value null; bounded_range [50.0,63.0]; six named finite guide volumes realized in V1 CAD; DESIGN_CANDIDATE MEDIUM",20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P11].named_finite_guide_volumes (GV-J1..GV-J6),1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,六个命名有限导向体积(半径50-63)已在RC-3 CAD实体化,合成谓词弧不作权威；热变形未评估,热变形评估,内部分析,yes,no,低,DESIGN_CANDIDATE,C4/C5
route_c,P12 carrier_size_mm,PROVISIONAL,value '10.0 x 16.0' (inner height x selected width); BOUNDED_DATASHEET_RANGE; confidence MEDIUM; TVAC hold,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P12],1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,首个受控载体硬件候选(igus E2.10系列内选型),系列寿命/环境评级待C6确认,供应商确认,供应商,no,yes,低,BOUNDED_DATASHEET_RANGE,C6
route_c,P13 clamp_spacing_mm,PROVISIONAL,"value 120.0 nominal [55.0,150.0]; PROVISIONAL_DERIVED; confidence MEDIUM",20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_CAPABILITY_REGISTRY_V2.yaml,physical_capability_registry[P13],1e70d6f95141c136480ee6f0601da044c69437ef9ab7066b8a72e8550027cc51,2026-08-27,夹持间距日程由URDF链长推导(NASA-STD-8739.4仅方法参考),夹持保持力1e4循环验证为计划项,C6计划,内部,yes,no,低,PROVISIONAL_DERIVED,C6验证
route_c,RC1_PHYSICAL_INPUT_GATE,VERIFIED,PASS_P01_P13_PHYSICAL_CAPABILITY_CLOSED__DESIGN_CANDIDATE_AUTHORITY_SCOPE; fail_closed_checks all 0; next_stage_authorized=false; release_credit=false,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_PHYSICAL_INPUT_GATE_V1.json,"verdict; fail_closed_checks (null_coerced_to_zero=0, guessed_values=0, route_b_seed_inherited=0, forbidden_authority_levels_used=0)",f5016c3a6f82973c9ac9c2a418fd85d5e7c434d68e248c7b100653603c1f092e,2026-08-27,P01-P13十三项物理量全部以可溯源设计候选权威闭环，无零填/猜测/Route-B继承,不关闭MPI-01..04；不授权release；权威上限DESIGN_CANDIDATE/PROVISIONAL_DERIVED/BOUNDED_DATASHEET_RANGE,下游C4/C5/C6 holds,混合,partially,yes,中,设计候选级闭环,-
route_c,RC4_MISSION_COVERAGE,HOLD,FAIL_DOCUMENTED (mandatory key states 1/10 unsafe: ARM_STOWED_ONORBIT_C05 gated -13.687 mm; 8 trajectory segments 1 unsafe: M01 worst gated -13.846 mm; bend_radius zero-margin FAIL at R50),20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_MISSION_COVERAGE_GATE_V1.json,verdict; mandatory_key_states (total 10 unsafe 1); trajectory_segments (required 8 unsafe 1); predicates.clearance/bend_radius pass=false,14cd127a2c6a10cf7995af9180b8f84fc565624476db3fb0ef9fc775ebdf766a,2026-08-27,V1候选在任务态失败的完整如实记录(收敛验证worst变化8.3e-05 mm；四不变量满足),不覆盖后续V9F候选；外部任务门(IK/COLLISION/SOLAR/SAFE_00)UNKNOWN不消费,见V9F终局,内部,yes,no,高,FAIL记录,由V9F falsifier收口
route_c,RC4_RC6_CHECKPOINT_REPORT,LIMITED,draft unfinished: sections 1/6/7/8 marked 待填; referenced VF-alias artifacts (ROUTE_C_MISSION_COVERAGE_GATE_VF.json 等) never emitted; actual final gate = V1 FAIL_DOCUMENTED,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/route_c/ROUTE_C_RC4_RC6_CHECKPOINT_REPORT_V1.md,lines 12/74/79/83 (待填); section 1 产物路径(VF别名),ad28a9045aca740a2bbfc76af97af811e033fee1fe4960a60275dc7653dafbac,2026-08-27,V7时代收口报告骨架、完整根因表(A/B/C三类真实缺陷)与正/负结果清单,报告未完成、VF产物缺失；不得引用其(待填)节为结论,报告补全或正式作废,内部,yes,no,低,草稿(根因表可参考),补全或作废登记
